mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_max_depth,param_min_child_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.36528863906860354,0.0040545661199680874,0.001716279983520508,0.0005584307854954405,0.8,0.5,5,10,0.6,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.6}",0.9727272727272728,0.9818181818181818,0.9818181818181818,0.990909090909091,0.990909090909091,0.9836363636363638,0.0068030134304980835,62
0.35649662017822265,0.009204737195135704,0.0016697406768798827,0.0002775658243915338,0.8,0.5,5,10,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.8}",0.9818181818181818,0.9848484848484849,0.9878787878787879,0.990909090909091,0.990909090909091,0.9872727272727273,0.003533910239300205,24
0.33404202461242677,0.012208718415543803,0.0016858100891113282,0.00019194400901145916,0.8,0.5,5,10,1.0,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 1.0}",0.9818181818181818,0.9818181818181818,0.990909090909091,0.990909090909091,0.9878787878787879,0.9866666666666667,0.004110503020075946,32
0.6606565952301026,0.04000768992212996,0.0016316413879394532,0.00011796382699152601,0.8,1,4,1,0.6,"{'colsample_bytree': 0.8, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.6}",0.9878787878787879,0.996969696969697,0.9939393939393939,0.9939393939393939,0.9878787878787879,0.9921212121212122,0.0036363636363636077,2
0.7024357795715332,0.030180942271071393,0.0019643306732177734,0.0003525962685451725,0.8,1,4,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.8}",0.9848484848484849,0.996969696969697,0.9848484848484849,0.990909090909091,0.9878787878787879,0.9890909090909092,0.004535342286998707,13
0.6693339347839355,0.03253081086749479,0.0016016960144042969,0.00023867502725581497,0.8,1,4,1,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 1.0}",0.9757575757575757,0.9939393939393939,0.990909090909091,0.996969696969697,0.996969696969697,0.990909090909091,0.007902063521457765,7
0.6831984996795655,0.1500356731988682,0.001714468002319336,0.0001936870041065982,0.8,1,4,5,0.6,"{'colsample_bytree': 0.8, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.6}",0.9818181818181818,0.9848484848484849,0.9818181818181818,0.990909090909091,0.990909090909091,0.9860606060606061,0.004110503020075946,38
0.7634913444519043,0.22323862608984005,0.0018767833709716797,0.00040247647599768525,0.8,1,4,5,0.8,"{'colsample_bytree': 0.8, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.8}",0.9818181818181818,0.9878787878787879,0.9878787878787879,0.990909090909091,0.990909090909091,0.9878787878787879,0.003319530651546483,21
0.7473823547363281,0.16500131779009036,0.001602506637573242,0.00013432897989174822,0.8,1,4,5,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 1.0}",0.9787878787878788,0.990909090909091,0.990909090909091,0.990909090909091,0.9878787878787879,0.987878787878788,0.004694525268130233,20
0.5703511714935303,0.11320143220917551,0.0017247200012207031,0.00022218682651540414,0.8,1,4,10,0.6,"{'colsample_bytree': 0.8, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.6}",0.9727272727272728,0.9787878787878788,0.9818181818181818,0.9848484848484849,0.990909090909091,0.9818181818181818,0.006060606060606067,69
0.5292513370513916,0.09081756736857555,0.001654338836669922,0.00040674635559570586,0.8,1,4,10,0.8,"{'colsample_bytree': 0.8, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.8}",0.9818181818181818,0.9848484848484849,0.9848484848484849,0.990909090909091,0.990909090909091,0.9866666666666667,0.0036363636363636598,32
0.3839103698730469,0.053364436945603985,0.0015569686889648437,0.00011733203982494252,0.8,1,4,10,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 1.0}",0.9787878787878788,0.9818181818181818,0.9878787878787879,0.990909090909091,0.9878787878787879,0.9854545454545456,0.0044536177141512616,45
0.9597723484039307,0.17163752680193084,0.0017018795013427734,0.00026733042508307717,0.8,1,5,1,0.6,"{'colsample_bytree': 0.8, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.6}",0.9848484848484849,0.996969696969697,0.990909090909091,0.9939393939393939,0.9878787878787879,0.990909090909091,0.004285495643554814,7
1.0538482189178466,0.33741898736890774,0.0019535064697265626,0.00032962299716620655,0.8,1,5,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.8}",0.9818181818181818,0.996969696969697,0.9848484848484849,0.996969696969697,0.9878787878787879,0.9896969696969699,0.006239775843022413,11
0.7475285530090332,0.04945481623186846,0.001618194580078125,4.416897064249396e-05,0.8,1,5,1,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 1.0}",0.9818181818181818,0.990909090909091,0.990909090909091,1.0,0.996969696969697,0.9921212121212122,0.006239775843022419,2
0.6427384376525879,0.2114935699195924,0.0018571853637695313,0.00018324446866006485,0.8,1,5,5,0.6,"{'colsample_bytree': 0.8, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.6}",0.9848484848484849,0.9818181818181818,0.9818181818181818,0.990909090909091,0.990909090909091,0.9860606060606061,0.004110503020075946,38
0.6216202259063721,0.20651682976431293,0.0016375064849853515,0.0002740074684315234,0.8,1,5,5,0.8,"{'colsample_bytree': 0.8, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.8}",0.9848484848484849,0.9878787878787879,0.990909090909091,0.990909090909091,0.990909090909091,0.9890909090909092,0.00242424242424244,13
0.5704668998718262,0.08956217882336819,0.0015686988830566407,0.00019314392541858614,0.8,1,5,5,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 1.0}",0.9757575757575757,0.990909090909091,0.990909090909091,0.990909090909091,0.9878787878787879,0.9872727272727275,0.0058759755847471035,23
0.44057860374450686,0.060072679014337015,0.001779031753540039,0.00030695661610180737,0.8,1,5,10,0.6,"{'colsample_bytree': 0.8, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.6}",0.9727272727272728,0.9787878787878788,0.9818181818181818,0.9848484848484849,0.990909090909091,0.9818181818181818,0.006060606060606067,69
0.4126743793487549,0.02932305694210459,0.0017218589782714844,0.00020326103262369353,0.8,1,5,10,0.8,"{'colsample_bytree': 0.8, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.8}",0.9818181818181818,0.9848484848484849,0.9848484848484849,0.990909090909091,0.990909090909091,0.9866666666666667,0.0036363636363636598,32
0.3402644157409668,0.005049091891684991,0.001647615432739258,0.00024195943770492664,0.8,1,5,10,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 1.0}",0.9787878787878788,0.9818181818181818,0.9878787878787879,0.990909090909091,0.9878787878787879,0.9854545454545456,0.0044536177141512616,45
0.669200325012207,0.12783795464763215,0.0016359806060791016,6.974342923603232e-05,1.0,0.5,4,1,0.6,"{'colsample_bytree': 1.0, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.6}",0.9818181818181818,0.990909090909091,0.990909090909091,0.9939393939393939,0.9878787878787879,0.9890909090909092,0.00411050302007592,13
0.7140027046203613,0.15158266810208254,0.0016448497772216797,8.681841590897143e-05,1.0,0.5,4,1,0.8,"{'colsample_bytree': 1.0, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.8}",0.9818181818181818,0.990909090909091,0.9818181818181818,0.9939393939393939,0.9848484848484849,0.9866666666666667,0.004923659639173308,32
0.5682230472564698,0.014718662770340748,0.0016654014587402343,0.00016345254443621366,1.0,0.5,4,1,1.0,"{'colsample_bytree': 1.0, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 1.0}",0.9787878787878788,0.990909090909091,0.9696969696969697,0.9939393939393939,0.990909090909091,0.984848484848485,0.009191364174607941,50
0.46618475914001467,0.10455907860691606,0.0015587806701660156,6.089231047450049e-05,1.0,0.5,4,5,0.6,"{'colsample_bytree': 1.0, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.6}",0.9727272727272728,0.9848484848484849,0.9848484848484849,0.9878787878787879,0.990909090909091,0.9842424242424241,0.006180629713445798,61
0.44024066925048827,0.05101489273387896,0.0017718791961669922,0.00018268685122551438,1.0,0.5,4,5,0.8,"{'colsample_bytree': 1.0, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.8}",0.9787878787878788,0.9939393939393939,0.9878787878787879,0.9878787878787879,0.9818181818181818,0.986060606060606,0.005283513870958393,42
0.3604291439056396,0.006233219451462284,0.0015100479125976563,0.00010619181713059532,1.0,0.5,4,5,1.0,"{'colsample_bytree': 1.0, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 1.0}",0.9757575757575757,0.9848484848484849,0.9818181818181818,0.990909090909091,0.9848484848484849,0.9836363636363636,0.0049236596391733405,64
0.5876028537750244,0.12021926192576675,0.0014856338500976562,7.312595935362826e-05,1.0,0.5,4,10,0.6,"{'colsample_bytree': 1.0, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.6}",0.9696969696969697,0.9787878787878788,0.9818181818181818,0.9939393939393939,0.990909090909091,0.983030303030303,0.008698606117822614,67
0.4712055206298828,0.07085775674364302,0.0016556739807128905,0.00018515388527986178,1.0,0.5,4,10,0.8,"{'colsample_bytree': 1.0, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.8}",0.9848484848484849,0.9848484848484849,0.9848484848484849,0.990909090909091,0.990909090909091,0.9872727272727273,0.0029690784761008415,24
0.5771523952484131,0.17141917812914498,0.0019493579864501953,0.0003127399455070357,1.0,0.5,4,10,1.0,"{'colsample_bytree': 1.0, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 1.0}",0.9757575757575757,0.9757575757575757,0.9878787878787879,0.9878787878787879,0.990909090909091,0.9836363636363636,0.006527472493496411,64
0.9104858875274658,0.16822920371221806,0.0019032955169677734,0.0002827002595636169,1.0,0.5,5,1,0.6,"{'colsample_bytree': 1.0, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.6}",0.9787878787878788,0.9939393939393939,0.990909090909091,0.996969696969697,0.9878787878787879,0.9896969696969699,0.006239775843022423,11
0.7087403774261475,0.09225440832364089,0.0015650272369384765,7.728519820769694e-05,1.0,0.5,5,1,0.8,"{'colsample_bytree': 1.0, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.8}",0.9818181818181818,0.990909090909091,0.9818181818181818,0.9939393939393939,0.9878787878787879,0.9872727272727273,0.004848484848484849,24
0.797353982925415,0.21386514790090597,0.0018169879913330078,0.0002698423121374816,1.0,0.5,5,1,1.0,"{'colsample_bytree': 1.0, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 1.0}",0.9787878787878788,0.9939393939393939,0.9727272727272728,0.9939393939393939,0.990909090909091,0.9860606060606061,0.008698606117822602,38
0.48642525672912595,0.058868220908903764,0.0015939235687255859,7.054218749325386e-05,1.0,0.5,5,5,0.6,"{'colsample_bytree': 1.0, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.6}",0.9757575757575757,0.9848484848484849,0.9848484848484849,0.990909090909091,0.990909090909091,0.9854545454545456,0.0055546372060071144,45
0.4635319709777832,0.038807319968976114,0.001769876480102539,0.00020009751927926484,1.0,0.5,5,5,0.8,"{'colsample_bytree': 1.0, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.8}",0.9787878787878788,0.9939393939393939,0.9878787878787879,0.9878787878787879,0.9818181818181818,0.986060606060606,0.005283513870958393,42
0.5486609935760498,0.09530241255073228,0.002267789840698242,0.0006961206088798554,1.0,0.5,5,5,1.0,"{'colsample_bytree': 1.0, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 1.0}",0.9757575757575757,0.9848484848484849,0.9848484848484849,0.990909090909091,0.9848484848484849,0.9842424242424244,0.004848484848484879,58
0.4505514144897461,0.05160691641696703,0.001723337173461914,0.0002726056556089924,1.0,0.5,5,10,0.6,"{'colsample_bytree': 1.0, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.6}",0.9696969696969697,0.9787878787878788,0.9818181818181818,0.9939393939393939,0.990909090909091,0.983030303030303,0.008698606117822614,67
0.3986811637878418,0.030541592348075432,0.0017557144165039062,0.00021081541860869775,1.0,0.5,5,10,0.8,"{'colsample_bytree': 1.0, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.8}",0.9848484848484849,0.9848484848484849,0.9848484848484849,0.990909090909091,0.990909090909091,0.9872727272727273,0.0029690784761008415,24
0.38277554512023926,0.0633019821168034,0.0017274856567382813,0.0003219102403962396,1.0,0.5,5,10,1.0,"{'colsample_bytree': 1.0, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 1.0}",0.9757575757575757,0.9757575757575757,0.9878787878787879,0.9878787878787879,0.990909090909091,0.9836363636363636,0.006527472493496411,64
0.8718428611755371,0.13052910279738336,0.0020394325256347656,0.0006468057452285541,1.0,1,4,1,0.6,"{'colsample_bytree': 1.0, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.6}",0.9818181818181818,0.9939393939393939,0.9878787878787879,0.9939393939393939,0.9878787878787879,0.989090909090909,0.004535342286998699,16
0.874071741104126,0.1085426386320203,0.0016062259674072266,6.158089290636226e-05,1.0,1,4,1,0.8,"{'colsample_bytree': 1.0, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.8}",0.9787878787878788,0.9848484848484849,0.9818181818181818,0.9939393939393939,0.9848484848484849,0.9848484848484848,0.0050706668274792385,55
0.8608308792114258,0.1554095589323417,0.0016883373260498046,0.0001670041803909375,1.0,1,4,1,1.0,"{'colsample_bytree': 1.0, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 1.0}",0.9787878787878788,0.9939393939393939,0.9666666666666667,0.9939393939393939,0.990909090909091,0.984848484848485,0.01067079809797515,50
0.4996302127838135,0.06507681291667597,0.001656961441040039,0.00015728836328611002,1.0,1,4,5,0.6,"{'colsample_bytree': 1.0, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.6}",0.9727272727272728,0.9878787878787879,0.9848484848484849,0.9878787878787879,0.990909090909091,0.9848484848484848,0.006356417261637281,55
0.458622407913208,0.024662692901502123,0.0017601490020751954,0.00014847208387014883,1.0,1,4,5,0.8,"{'colsample_bytree': 1.0, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.8}",0.9757575757575757,0.9939393939393939,0.9878787878787879,0.9878787878787879,0.9878787878787879,0.9866666666666667,0.005938156952201655,32
0.4238712787628174,0.007472940541402664,0.0016329765319824218,9.771653452947694e-05,1.0,1,4,5,1.0,"{'colsample_bytree': 1.0, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 1.0}",0.9757575757575757,0.990909090909091,0.9787878787878788,0.990909090909091,0.9848484848484849,0.9842424242424244,0.00618062971344584,58
0.36541175842285156,0.004977975816945122,0.0019780635833740235,0.0004667301639770107,1.0,1,4,10,0.6,"{'colsample_bytree': 1.0, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.6}",0.9666666666666667,0.9818181818181818,0.9818181818181818,0.9878787878787879,0.9878787878787879,0.9812121212121212,0.0077613627120398255,71
0.3708610534667969,0.008988637112309331,0.0015441417694091798,5.5116394074832986e-05,1.0,1,4,10,0.8,"{'colsample_bytree': 1.0, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.8}",0.9848484848484849,0.9848484848484849,0.9878787878787879,0.9878787878787879,0.990909090909091,0.9872727272727273,0.0022676711434993727,24
0.3402641773223877,0.006540555694788577,0.001629018783569336,0.0001649353193106546,1.0,1,4,10,1.0,"{'colsample_bytree': 1.0, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 1.0}",0.9818181818181818,0.9787878787878788,0.9878787878787879,0.9878787878787879,0.990909090909091,0.9854545454545454,0.0044536177141512616,48
0.7148545742034912,0.05377985476673621,0.0016191482543945312,8.035680955106983e-05,1.0,1,5,1,0.6,"{'colsample_bytree': 1.0, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.6}",0.9787878787878788,0.9939393939393939,0.9818181818181818,0.996969696969697,0.9878787878787879,0.9878787878787879,0.006910154091509923,21
0.7211811065673828,0.06193923590122604,0.001805257797241211,0.0003791006972923759,1.0,1,5,1,0.8,"{'colsample_bytree': 1.0, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.8}",0.9757575757575757,0.9878787878787879,0.9787878787878788,0.9939393939393939,0.9878787878787879,0.984848484848485,0.006639061303092935,50
0.693791389465332,0.020717706845401265,0.0016891956329345703,0.00015336538952656715,1.0,1,5,1,1.0,"{'colsample_bytree': 1.0, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 1.0}",0.9787878787878788,0.990909090909091,0.9696969696969697,0.9939393939393939,0.990909090909091,0.984848484848485,0.009191364174607941,50
0.44377765655517576,0.015401995491715427,0.0015218257904052734,5.830297117537252e-05,1.0,1,5,5,0.6,"{'colsample_bytree': 1.0, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.6}",0.9727272727272728,0.9878787878787879,0.9848484848484849,0.9878787878787879,0.990909090909091,0.9848484848484848,0.006356417261637281,55
0.44478869438171387,0.011053614641776486,0.0015552520751953125,4.3590167337640206e-05,1.0,1,5,5,0.8,"{'colsample_bytree': 1.0, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.8}",0.9757575757575757,0.9939393939393939,0.9878787878787879,0.9878787878787879,0.9848484848484849,0.986060606060606,0.005938156952201653,42
0.4137909412384033,0.005849030881762807,0.0016372203826904297,8.76463794857051e-05,1.0,1,5,5,1.0,"{'colsample_bytree': 1.0, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 1.0}",0.9757575757575757,0.990909090909091,0.9787878787878788,0.990909090909091,0.9848484848484849,0.9842424242424244,0.00618062971344584,58
0.49772300720214846,0.08698655739424511,0.001810169219970703,0.00027212802928157256,1.0,1,5,10,0.6,"{'colsample_bytree': 1.0, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.6}",0.9666666666666667,0.9818181818181818,0.9818181818181818,0.9878787878787879,0.9878787878787879,0.9812121212121212,0.0077613627120398255,71
0.3999186992645264,0.02077057923648725,0.0016520500183105468,0.00016757331880033584,1.0,1,5,10,0.8,"{'colsample_bytree': 1.0, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.8}",0.9848484848484849,0.9848484848484849,0.9878787878787879,0.9878787878787879,0.990909090909091,0.9872727272727273,0.0022676711434993727,24
0.39186763763427734,0.009994699411684509,0.0017011642456054687,0.00020467867178658244,1.0,1,5,10,1.0,"{'colsample_bytree': 1.0, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 1.0}",0.9818181818181818,0.9787878787878788,0.9878787878787879,0.9878787878787879,0.990909090909091,0.9854545454545454,0.0044536177141512616,48
